ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,trans_id,rtt,query,qclass,qclass_name,qtype,qtype_name,rcode,rcode_name,AA,TC,RD,RA,Z,answers,TTLs,rejected
1762276705.275383,CzfrBk3mj6w06EFBdi,10.249.37.13,57159,128.194.254.3,53,udp,579,-,p114-escrowproxy.icloud.com,1,C_INTERNET,1,A,-,-,F,F,T,F,0,-,-,F
1762276705.463872,CqHlpH15Kt4LguIggf,fe80::2e56:dcff:fed5:a6b0,5353,ff02::fb,5353,udp,0,-,_smb._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"gabi-offsite._smb._tcp.local,TXT 0 ,gabi-offsite.local,fe80::2e56:dcff:fed5:a6b0","4500.000000,4500.000000,120.000000,120.000000",F
1762276709.697891,C2EUlh4dGIqBHEfJmg,192.168.1.226,35152,192.168.1.1,53,udp,36321,-,main.vscode-cdn.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"vscode-cdn.z01.azurefd.net,mr-z01.tm-azurefd.net,shed.dual-low.part-0029.t-0009.t-msedge.net,part-0029.t-0009.t-msedge.net,13.107.246.57,13.107.213.57","2699.000000,50.000000,5.000000,60.000000,43.000000,43.000000",F
1762276709.699220,CqgfrJ3GnQoFTuPjN,192.168.1.226,54192,192.168.1.1,53,udp,27885,-,main.vscode-cdn.net,-,-,-,-,0,NOERROR,F,F,F,T,0,"vscode-cdn.z01.azurefd.net,mr-z01.tm-azurefd.net,shed.dual-low.part-0029.t-0009.t-msedge.net","2699.000000,50.000000,5.000000",F
1762276709.699328,Cfw1Br2Chy0PyX2Fc8,192.168.1.226,42008,192.168.1.1,53,udp,51364,-,default.exp-tas.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"deault-exp-tas-com.e-0014.e-msedge.net,e-0014.e-msedge.net,13.107.5.93","2527.000000,108.000000,80.000000",F
1762276709.699108,CdFk5w23FHlvQpa8Sl,192.168.1.226,56494,192.168.1.1,53,udp,21511,-,default.exp-tas.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"deault-exp-tas-com.e-0014.e-msedge.net,e-0014.e-msedge.net","2527.000000,108.000000",F
1762276709.699547,CzZKb94o0lJ60zr2ak,192.168.1.226,37788,192.168.1.1,53,udp,33013,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276709.716723,CrqW1k2ky0YT28H7n5,192.168.1.226,59262,192.168.1.1,53,udp,5337,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276709.930097,Cucmno1rDsskhVqss3,192.168.1.226,45671,192.168.1.1,53,udp,42321,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276710.206783,ClbqdW1LlYWp8PQBp6,192.168.1.226,33127,192.168.1.1,53,udp,31230,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276711.105723,CdrtED2TRCvEz2tpf,fe80::4fe:734c:71c:a71f,5353,ff02::fb,5353,udp,0,-,_airplay._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,"william’s macbook air._airplay._tcp.local,fec1b6e85483@william’s macbook air._raop._tcp.local","0.000000,0.000000",F
1762276709.386491,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_homekit._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276710.387509,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_homekit._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276713.153805,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_96dd8e48._sub._googlecast._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276713.392701,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_homekit._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276713.632359,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_airplay._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276714.157635,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276717.163500,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276722.412376,CB728G2DTZxzOaZTjh,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276709.386622,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_homekit._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276710.388409,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_homekit._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276713.154546,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_96dd8e48._sub._googlecast._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276713.393998,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_homekit._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276713.632446,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_airplay._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276714.157896,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276717.164049,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276722.413072,C7mIpd452YbdkWEZPl,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276735.060361,C7A0l25LqhTwckIG5,192.168.1.226,47508,192.168.1.1,53,udp,52015,-,ssl.gstatic.com,-,-,-,-,0,NOERROR,F,F,F,T,0,142.250.114.94,258.000000,F
1762276735.060531,Cu7XMd1lDBGW8ww1j3,192.168.1.226,33418,192.168.1.1,53,udp,40255,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276744.067328,C4viV4CpnobOQwNl3,192.168.1.226,43544,192.168.1.1,53,udp,45290,-,b.6sc.co,-,-,-,-,0,NOERROR,F,F,F,T,0,"b2.6sc.co.edgekey.net,e212585.b.akamaiedge.net,23.215.55.177,23.215.55.181","249.000000,4681.000000,7.000000,7.000000",F
1762276744.067808,CWLGKc4lKO3r9px3vi,192.168.1.226,46917,192.168.1.1,53,udp,45717,-,b.6sc.co,-,-,-,-,0,NOERROR,F,F,F,T,0,"b2.6sc.co.edgekey.net,e212585.b.akamaiedge.net","86.000000,4561.000000",F
1762276744.068222,C1EzQE3SkvPhhfekri,192.168.1.226,35791,192.168.1.1,53,udp,28430,-,play.google.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"142.250.113.113,142.250.113.101,142.250.113.138,142.250.113.139,142.250.113.102,142.250.113.100","61.000000,61.000000,61.000000,61.000000,61.000000,61.000000",F
1762276744.068468,C3ogei3aQbY9OkKJH7,192.168.1.226,55949,192.168.1.1,53,udp,15061,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276744.083526,CIySVG3C7Aco7XDo0g,192.168.1.226,46627,192.168.1.1,53,udp,28607,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276743.392279,CUJtRiaoELBfSi1q3,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_96dd8e48._sub._googlecast._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276744.397785,CUJtRiaoELBfSi1q3,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_96dd8e48._sub._googlecast._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276749.468253,CUJtRiaoELBfSi1q3,192.168.1.132,5353,224.0.0.251,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276743.392603,CVTv2B426uL1diBkVb,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_96dd8e48._sub._googlecast._tcp.local,32769,qclass-32769,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276744.398118,CVTv2B426uL1diBkVb,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_96dd8e48._sub._googlecast._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276749.468657,CVTv2B426uL1diBkVb,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,0,-,_raop._tcp.local,1,C_INTERNET,12,PTR,-,-,F,F,F,F,0,-,-,F
1762276754.333321,Cp2PviG93DoBACvNk,192.168.1.226,36602,192.168.1.1,53,udp,9322,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"mobile.events.data.trafficmanager.net,onedscolprdwus19.westus.cloudapp.azure.com,20.189.173.26","104.000000,27.000000,4.000000",F
1762276754.333722,CICrxp2xkyAKxVwx0d,192.168.1.226,40668,192.168.1.1,53,udp,33740,-,mobile.events.data.microsoft.com,-,-,-,-,0,NOERROR,F,F,F,T,0,"mobile.events.data.trafficmanager.net,onedscolprdwus19.westus.cloudapp.azure.com","104.000000,27.000000",F
1762276754.346687,CDh53Ma9bHnDKqqp4,192.168.1.226,45170,192.168.1.1,53,udp,29451,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276763.069185,ChdG692e9oUsfjAtP,192.168.1.226,39210,192.168.1.1,53,udp,13127,-,api.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,"api-eks-2.ext.prod.honeycomb.io,34.234.1.110,44.216.253.181,44.213.206.137,54.83.55.90,54.90.195.224,54.157.77.66,107.20.175.209,44.218.211.238","74.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000,3.000000",F
1762276763.068880,Ct4yWFcr5M97ogB56,192.168.1.226,60426,192.168.1.1,53,udp,58050,-,api.honeycomb.io,-,-,-,-,0,NOERROR,F,F,F,T,0,api-eks-2.ext.prod.honeycomb.io,281.000000,F
1762276763.082245,CTO1L24dHnO4eny395,192.168.1.226,58205,192.168.1.1,53,udp,65437,-,-,-,-,-,-,0,NOERROR,F,F,F,F,0,-,-,F
1762276713.659479,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_airplay._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,streaming stick 4k._airplay._tcp.local,4500.000000,F
1762276715.785521,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276717.768520,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276719.757562,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276721.784346,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276723.707105,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276725.782325,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276727.775984,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276729.786668,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276731.828739,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276733.749862,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276735.839442,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276737.742409,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276739.823955,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276741.701186,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276743.803806,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276745.705878,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276747.802007,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276749.731604,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276751.801611,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276753.856380,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276755.710825,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276757.810027,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276759.718989,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276761.792862,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276763.725258,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276765.759314,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276767.718580,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276769.815557,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276771.754831,C5rrXH3ro0dgEPwDUh,192.168.1.120,5353,224.0.0.251,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276713.660072,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_airplay._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,streaming stick 4k._airplay._tcp.local,4500.000000,F
1762276715.785769,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276717.769333,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276719.757911,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276721.784489,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276723.707562,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276725.782511,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276727.776134,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276729.787693,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276731.829291,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276733.750219,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276735.840502,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276737.742409,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276739.823997,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276741.701186,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276743.804323,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276745.706138,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276747.802541,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276749.731697,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276751.802264,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276753.856512,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276755.711188,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276757.810088,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276759.719478,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276761.793012,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
1762276763.725259,CMnUgbvYfzhzuR7If,fe80::d6be:dcff:fe5d:faae,5353,ff02::fb,5353,udp,0,-,_spotify-connect._tcp.local,-,-,-,-,0,NOERROR,T,F,F,F,0,fd5c2931-6102-5765-b30f-2e874d4ff62d._spotify-connect._tcp.local,4500.000000,F
