ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,proto,service,duration,orig_bytes,resp_bytes,conn_state,local_orig,local_resp,missed_bytes,history,orig_pkts,orig_ip_bytes,resp_pkts,resp_ip_bytes,tunnel_parents,ip_proto
1762277669.048164,CkX6tZ1wGY8JgBLJBj,192.168.1.226,45537,192.168.1.1,53,udp,dns,0.013988,0,81,SHR,T,T,0,Cd,0,0,1,109,-,17
1762277669.048235,C2ULXq56hESsp4Kw5,192.168.1.226,37440,192.168.1.1,53,udp,dns,0.014896,0,147,SHR,T,T,0,Cd,0,0,1,175,-,17
1762277669.063223,CEv7TA4FrgnYlRcytc,192.168.1.226,44311,192.168.1.1,53,udp,dns,0.011484,0,130,SHR,T,T,0,Cd,0,0,1,158,-,17
1762277672.048137,C7kxAgj2n3sgLyMKe,192.168.1.226,40580,192.168.1.1,53,udp,dns,0.013263,0,101,SHR,T,T,0,Cd,0,0,1,129,-,17
1762277669.122747,CD0jPA2bPsjGMBupza,192.168.1.226,54698,38.94.152.204,443,tcp,-,10.861390,0,7807,SHR,T,F,0,^hCadCf,0,0,20,8855,-,6
1762277684.639253,CxfVwi1Km5pH2FvE1h,192.168.1.226,57206,192.168.1.1,53,udp,dns,0.013365,0,394,SHR,T,T,0,Cd,0,0,1,422,-,17
1762277644.072842,Czlb991FCWR9qANjw6,192.168.1.226,36396,142.251.116.138,443,udp,-,0.113065,0,4761,SHR,T,F,0,CdC,0,0,14,5153,-,17
1762277610.129487,CjUuvr3TaRhy6FH8Kk,192.168.1.226,47946,13.107.246.57,443,tcp,-,90.291769,0,62041,SHR,T,F,0,^hCadCcf,0,0,55,62025,-,6
1762277685.548306,C4FK9B34uE2gxEf637,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.005069,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277704.053222,CD2eip2gCcNWcXWHN3,192.168.1.226,38514,192.168.1.1,53,udp,dns,0.012458,0,71,SHR,T,T,0,Cd,0,0,1,99,-,17
1762277704.053307,CUGY1W3cBVDaf1iV82,192.168.1.226,52356,192.168.1.1,53,udp,dns,0.017710,0,105,SHR,T,T,0,Cd,0,0,1,133,-,17
1762277723.079703,CXtXrfIt9EyehhDC3,192.168.1.226,46738,52.70.246.181,443,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277716.410797,CHQu9h2i0XHoXmiYu2,192.168.1.226,36961,192.168.1.1,53,udp,dns,0.013353,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
1762277716.410870,CPdC651MkEt2MYBNL,192.168.1.226,40616,192.168.1.1,53,udp,dns,0.018282,0,225,SHR,T,T,0,Cd,0,0,1,253,-,17
1762277716.429266,Ch94uE1CBaScxyDmkj,192.168.1.226,40670,192.168.1.1,53,udp,dns,0.013093,0,141,SHR,T,T,0,Cd,0,0,1,169,-,17
1762277716.556070,C8m3Rs1gGQfULzIF6,192.168.1.132,5353,224.0.0.251,5353,udp,dns,0.997508,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277719.729172,CaCXtG14KTMnLaTWsg,192.168.1.226,36780,192.168.1.1,53,udp,dns,0.013720,0,76,SHR,T,T,0,Cd,0,0,1,104,-,17
1762277719.729245,CRurT21Es7dx56mwk5,192.168.1.226,44938,192.168.1.1,53,udp,dns,0.019878,0,110,SHR,T,T,0,Cd,0,0,1,138,-,17
1762277672.053597,Cctpq4xauJYP9wWzl,192.168.1.226,45852,142.250.114.94,443,udp,-,0.038727,0,4522,SHR,T,F,0,Cd,0,0,11,4830,-,17
1762277723.056392,CnMWze2kVyiUY09eIe,192.168.1.226,38584,192.168.1.1,53,udp,dns,0.017936,0,206,SHR,T,T,0,Cd,0,0,1,234,-,17
1762277723.056458,CvrmI12F1wTE5ylfs7,192.168.1.226,57849,192.168.1.1,53,udp,dns,0.017968,0,163,SHR,T,T,0,Cd,0,0,1,191,-,17
1762277723.074595,CzhOF5zG9fTurFVB3,192.168.1.226,58229,192.168.1.1,53,udp,dns,0.019942,0,145,SHR,T,T,0,Cd,0,0,1,173,-,17
1762277704.054136,CKEMSE4VBiNoGeQnIb,192.168.1.226,47854,142.251.116.138,443,udp,-,0.090235,0,6981,SHR,T,F,0,CdC,0,0,19,7513,-,17
1762277704.071414,CmUCdp3d5Quim0xyOl,192.168.1.226,43609,192.178.220.95,443,udp,-,0.079087,0,7828,SHR,T,F,0,CdC,0,0,16,8276,-,17
1762277747.554759,CCVl8I3gy0sRCAp9ag,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.001929,122,0,S0,T,T,0,D,2,178,0,0,-,17
1762277644.092522,Cm31jX2DAsGM6K4bB4,192.168.1.226,44070,23.215.55.181,443,tcp,-,120.089245,0,910,SHR,T,F,0,^hCadCf,0,0,18,1854,-,6
1762277759.635564,CtICaV14wtNKIsdZfe,192.168.1.60,5353,224.0.0.251,5353,udp,dns,0.000277,222,0,S0,T,T,0,D,2,278,0,0,-,17
1762277759.635686,Ch774u2XZTxYQmBCgf,fe80::6f4:d8ff:fe39:127a,5353,ff02::fb,5353,udp,dns,0.000239,222,0,S0,T,F,0,D,2,318,0,0,-,17
1762277764.052158,CwP1M2mJ3WBSZnXik,192.168.1.226,48914,192.168.1.1,53,udp,dns,0.011576,0,94,SHR,T,T,0,Cd,0,0,1,122,-,17
1762277774.655053,Chtckg1bmxbL9g5tjj,192.168.1.226,51886,185.125.190.97,80,tcp,-,-,-,-,OTH,T,F,0,C,0,0,0,0,-,6
1762277715.843639,CBOGzF2XZYh3uAC9If,192.168.1.226,37825,239.255.255.250,1900,udp,-,-,-,-,OTH,T,T,0,C,0,0,0,0,-,17
1762277703.048406,C6fPXd1J3JpB0sNbsg,192.168.1.226,47246,142.250.114.94,443,udp,-,14.076926,0,4809,SHR,T,F,0,CdC,0,0,14,5201,-,17
1762277715.922248,ChkWG93hlngcwnhBl1,192.168.1.197,1900,192.168.1.226,37825,udp,-,2.945698,1352,0,S0,T,T,0,D,4,1464,0,0,-,17
1762277716.313553,Cy4lcu1EJQPug0jzCd,192.168.1.120,1900,192.168.1.226,37825,udp,-,2.988593,1120,0,S0,T,T,0,D,4,1232,0,0,-,17
1762277716.678495,CwzHm52VV0TmYhcaBg,192.168.1.60,1900,192.168.1.226,37825,udp,-,2.905248,1284,0,S0,T,T,0,D,4,1396,0,0,-,17
1762277719.748385,C21zj82z46JdyTot66,192.168.1.226,53281,142.250.115.95,443,udp,-,0.059967,0,5530,SHR,T,F,0,CdC,0,0,14,5922,-,17
1762277774.771818,CG5mYd45ih848owy3k,192.168.1.226,51886,185.125.190.97,80,tcp,-,0.242420,0,185,SHR,T,F,0,^hCdfa,0,0,4,401,-,6
1762277774.640451,CvUPudBDdpY9w8r6a,192.168.1.226,35725,192.168.1.1,53,udp,dns,0.014164,0,250,SHR,T,T,0,Cd,0,0,1,278,-,17
1762277776.970249,Ck0X6B1uJp6wdbmv84,192.168.1.226,34178,192.168.1.1,53,udp,dns,0.017948,0,181,SHR,T,T,0,Cd,0,0,1,209,-,17
1762277776.970318,CdJI9n43EZOKTh3DSb,192.168.1.226,55597,192.168.1.1,53,udp,dns,0.018344,0,225,SHR,T,T,0,Cd,0,0,1,253,-,17
1762277776.988775,C3Jstl4M0NN46sFBu7,192.168.1.226,36249,192.168.1.1,53,udp,dns,0.011399,0,141,SHR,T,T,0,Cd,0,0,1,169,-,17
1762277723.119111,CtKlNQ28c9kFTn3KNd,192.168.1.226,46738,52.70.246.181,443,tcp,-,60.102576,1,4876,RSTO,T,F,0,^hCadCRfR,3,120,17,5768,-,6
1762277771.374624,CUb1OK20nqUwbGQvD8,192.168.1.132,5353,224.0.0.251,5353,udp,dns,1.025504,190,0,S0,T,T,0,D,4,302,0,0,-,17
1762277771.398450,CNHqwTOOLldOnwou1,fe80::4e8:9bca:678b:5c68,5353,ff02::fb,5353,udp,dns,1.002255,68,0,S0,T,F,0,D,2,164,0,0,-,17
1762277793.073631,Cccsu12nOeBr7VBY5,192.168.1.226,49298,192.168.1.1,53,udp,dns,0.016163,0,135,SHR,T,T,0,Cd,0,0,1,163,-,17
1762277793.073692,CSrrLp2SxLE1SgVeCb,192.168.1.226,59070,192.168.1.1,53,udp,dns,0.016217,0,272,SHR,T,T,0,Cd,0,0,1,300,-,17
1762277793.090251,CzkZpY18B89FtCAKd4,192.168.1.226,46117,142.250.114.102,443,udp,-,0.070681,0,4552,SHR,T,F,0,Cd,0,0,10,4832,-,17
1762277793.048318,Cs8LsZr20q90kneoe,192.168.1.226,41451,142.250.114.94,443,udp,-,0.042590,0,5789,SHR,T,F,0,Cd,0,0,12,6125,-,17
1762277764.057762,C73G1O3fcw0XQLut7,192.168.1.226,50295,142.251.116.101,443,udp,-,0.101999,0,4734,SHR,T,F,0,CdC,0,0,12,5070,-,17
1762277375.663909,CKgOGi1xvXB7uewFDl,192.168.1.226,52440,140.82.112.25,443,tcp,-,420.225738,0,4462,OTH,T,F,0,^hCadC,0,0,30,6030,-,6
1762277069.846408,CjkDp7ACT8J0CsRSf,192.168.1.226,40436,104.18.39.21,443,tcp,-,720.132087,0,3955,OTH,T,F,0,^hCadC,0,0,82,8227,-,6
1762276885.340521,CSFJ771oBj20QfEgi,192.168.1.226,45096,142.250.138.95,443,udp,-,910.718300,0,14193,SHR,T,F,0,CdCC,0,0,136,18001,-,17
1762276493.079790,CPAqIDXwgFEx9LhB9,192.168.1.226,37784,52.182.143.215,443,tcp,-,1301.421731,0,29696,OTH,T,F,0,^hCadcCC,0,0,724,65343,-,6
1762276441.557804,C7RwNChl58Yv3RK2a,192.168.1.226,58152,18.97.36.78,443,tcp,-,1342.163570,0,3921,OTH,T,F,0,CadC,0,0,89,8549,-,6
1762276440.653903,CI1hWK2VOg6efqN8i9,192.168.1.226,50118,142.250.115.188,5228,tcp,-,1347.598575,0,52,OTH,T,F,0,CadC,0,0,33,1768,-,6
1762276448.869117,CFozag18mRGL2NhJJa,192.168.1.70,0,224.0.0.251,0,unknown_transport,-,1343.634034,0,0,OTH,T,T,0,-,115,3680,0,0,-,2
1762276439.310651,Cm0S5t19Vz6YUN44E6,192.168.1.1,0,224.0.0.1,0,unknown_transport,-,1352.139835,0,0,OTH,T,T,0,-,125,4000,0,0,-,2
